        eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 8.921100+5 1.088540+0 8.928000+5 8.239780-1 8.929200+5 5.977800-1
 8.931500+5 7.505820-1 8.933800+5 6.425210-1 8.936200+5 7.913920-1
 8.937300+5 7.380970-1 8.938500+5 9.041870-1 8.939600+5 7.986470-1
 8.943100+5 9.640180-1 8.944300+5 1.189710+0 8.946600+5 1.321310+0
 8.954700+5 2.904550+0 8.961700+5 6.350990+0 8.969900+5 3.546870+0
 8.976900+5 4.479880+0 8.981600+5 6.596760+0 8.988600+5 2.853390+0
 8.998000+5 1.978870+0 9.000000+5 2.083790+0 9.005000+5 2.346110+0
 9.008500+5 3.633750+0 9.015600+5 8.271400+0 9.020300+5 7.117680+0
 9.026200+5 3.379400+0 9.030900+5 2.030210+0 9.035600+5 1.753310+0
 9.040300+5 2.243000+0 9.046200+5 1.216920+0 9.052100+5 8.346610-1
 9.054500+5 1.021350+0 9.060400+5 9.278540-1 9.066300+5 8.687570-1
 9.067500+5 7.709500-1 9.068700+5 9.139140-1 9.074600+5 9.530080-1
 9.079400+5 1.111150+0 9.083000+5 1.120030+0 9.087700+5 1.217710+0
 9.096000+5 2.136000+0 9.100800+5 3.633340+0 9.106800+5 1.919670+0
 9.118700+5 2.075090+0 9.127100+5 2.713420+0 9.135500+5 2.452950+0
 9.142700+5 2.842360+0 9.148700+5 3.783870+0 9.157100+5 3.379520+0
 9.161900+5 5.436330+0 9.165500+5 6.386980+0 9.170400+5 4.105940+0
 9.183600+5 3.492700+0 9.188500+5 4.077470+0 9.193300+5 4.968580+0
 9.203000+5 1.875210+0 9.207900+5 1.174230+0 9.212700+5 1.138360+0
 9.218800+5 2.082660+0 9.224900+5 4.459760+0 9.231000+5 6.981730+0
 9.239500+5 7.103880+0 9.245600+5 4.438350+0 9.257800+5 3.839370+0
 9.261500+5 4.654400+0 9.266400+5 6.470490+0 9.272500+5 3.604940+0
 9.277400+5 3.396350+0 9.293400+5 3.905510+0 9.326700+5 3.835210+0
 9.334100+5 5.116790+0 9.339100+5 3.606530+0 9.360200+5 3.594650+0
 9.370200+5 5.854000+0 9.373900+5 3.980340+0 9.380100+5 4.222170+0
 9.391400+5 5.684680+0 9.398900+5 9.540720+0 9.407600+5 4.545950+0
 9.413900+5 4.106860+0 9.424000+5 3.278860+0 9.442800+5 2.972210+0
 9.450400+5 4.605170+0 9.458000+5 2.992030+0 9.471900+5 2.348440+0
 9.480800+5 2.748890+0 9.484600+5 2.058230+0 9.502300+5 1.535500+0
 9.508700+5 1.818830+0 9.511300+5 1.918050+0 9.516400+5 1.156780+0
 9.520200+5 9.034300-1 9.526600+5 1.064530+0 9.534200+5 7.266500-1
 9.538100+5 6.723460-1 9.541900+5 7.220080-1 9.545700+5 7.228810-1
 9.550900+5 1.078240+0 9.554700+5 1.955030+0 9.559900+5 3.012250+0
 9.563700+5 2.486520+0 9.583000+5 3.978860+0 9.588200+5 4.349670+0
 9.593300+5 3.024840+0 9.602400+5 1.403690+0 9.603600+5 1.301070+0
 9.606200+5 1.622180+0 9.614000+5 3.651160+0 9.629600+5 4.000850+0
 9.634700+5 4.502630+0 9.641200+5 6.545930+0 9.651700+5 2.778060+0
 9.663400+5 1.606400+0 9.675100+5 1.282600+0 9.676400+5 1.430630+0
 9.681700+5 1.003950+0 9.688200+5 8.154630-1 9.689500+5 7.410170-1
 9.693500+5 8.176120-1 9.694800+5 7.000890-1 9.698700+5 7.802110-1
 9.700000+5 6.291840-1 9.705300+5 6.423790-1 9.707900+5 8.027580-1
 9.710500+5 1.316370+0 9.714500+5 1.354550+0 9.718400+5 7.703930-1
 9.719700+5 6.584310-1 9.721000+5 6.978830-1 9.722400+5 5.471650-1
 9.726300+5 6.747410-1 9.727600+5 6.083930-1 9.731600+5 5.823820-1
 9.732900+5 6.987090-1 9.734200+5 5.230490-1 9.736900+5 7.150150-1
 9.742100+5 6.695340-1 9.743500+5 8.444580-1 9.744800+5 7.736060-1
 9.748700+5 9.621280-1 9.751400+5 1.417670+0 9.754000+5 2.237390+0
 9.756700+5 2.360620+0 9.760700+5 1.631050+0 9.764600+5 1.949700+0
 9.773900+5 5.200730+0 9.781900+5 2.778070+0 9.792500+5 2.925980+0
 9.799200+5 2.862250+0 9.804500+5 3.659510+0 9.809800+5 2.136280+0
 9.819200+5 2.292880+0 9.824500+5 4.083120+0 9.837900+5 7.536550+0
 9.844600+5 3.976680+0 9.856700+5 3.769640+0 9.871500+5 3.223280+0
 9.890400+5 3.554440+0 9.897200+5 3.825880+0 9.908000+5 3.665400+0
 9.914800+5 3.913260+0 9.931100+5 3.441800+0 9.948800+5 2.722480+0
 9.966500+5 1.889670+0 9.973300+5 9.807150-1 9.978800+5 6.356990-1
 9.987000+5 7.273170-1 9.993900+5 1.113730+0 9.998000+5 2.188820+0
 1.000000+6 3.134910+0 1.000200+6 4.080990+0 1.001200+6 2.300040+0
 1.003100+6 2.549450+0 1.005500+6 2.984210+0 1.006000+6 4.463710+0
