         eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 1.046100+6 2.933200+0 1.047200+6 2.222200+0 1.049700+6 1.822200+0
 1.054700+6 1.561100+0 1.055300+6 1.405600+0 1.057300+6 1.855600+0
 1.058300+6 2.172200+0 1.060100+6 1.827800+0 1.061300+6 2.216700+0
 1.062400+6 1.800000+0 1.068100+6 1.438900+0 1.070100+6 1.411100+0
 1.071100+6 1.505600+0 1.072000+6 1.327800+0 1.075900+6 1.105600+0
 1.080500+6 8.778200-1 1.081800+6 1.111100+0 1.082900+6 1.705300+0
 1.083800+6 2.355600+0 1.084900+6 1.772200+0 1.085500+6 1.611100+0
 1.088000+6 1.638700+0 1.089200+6 1.888600+0 1.089700+6 1.833200+0
 1.090500+6 1.820100+0 1.091200+6 1.680000+0 1.092700+6 2.095000+0
 1.093400+6 2.385100+0 1.093800+6 2.740000+0 1.094700+6 3.345200+0
 1.095400+6 2.975100+0 1.096200+6 2.800000+0 1.098400+6 3.525000+0
 1.099900+6 3.285000+0 1.101500+6 3.820000+0 1.103200+6 3.570000+0
 1.109300+6 3.235000+0 1.110700+6 3.360000+0 1.111300+6 3.110000+0
 1.120700+6 2.505000+0 1.124000+6 2.155000+0 1.125400+6 2.460000+0
 1.126200+6 3.185000+0 1.128200+6 3.534900+0 1.129000+6 4.015200+0
 1.130300+6 3.014900+0 1.131400+6 2.575100+0 1.132600+6 2.194800+0
 1.133200+6 2.360200+0 1.135300+6 2.295100+0 1.135600+6 2.639900+0
 1.136000+6 2.985100+0 1.136800+6 3.200100+0 1.137600+6 2.720200+0
 1.138500+6 2.240000+0 1.139500+6 1.905000+0 1.140900+6 1.805000+0
 1.142700+6 2.360100+0 1.143600+6 2.185000+0 1.144400+6 2.375000+0
 1.145200+6 2.770000+0 1.146800+6 2.260000+0 1.155700+6 1.695000+0
 1.158300+6 1.825000+0 1.159500+6 2.120000+0 1.160400+6 2.375000+0
 1.161300+6 2.010000+0 1.163200+6 1.815000+0 1.165500+6 1.825000+0
 1.166800+6 2.085000+0 1.169800+6 2.805000+0 1.170300+6 2.520000+0
 1.170900+6 1.945000+0 1.173900+6 1.535000+0 1.178300+6 1.369900+0
 1.179200+6 1.600000+0 1.181200+6 1.330000+0 1.183100+6 1.620000+0
 1.187000+6 1.020000+0 1.190800+6 2.300000+0 1.191200+6 2.640000+0
 1.192400+6 2.406700+0 1.193600+6 2.100000+0 1.194400+6 1.793100+0
 1.196200+6 2.166700+0 1.198700+6 2.799900+0 1.199900+6 3.693300+0
 1.201100+6 4.473400+0 1.202500+6 5.286600+0 1.203200+6 5.739900+0
 1.203800+6 4.560000+0 1.204600+6 3.500000+0 1.205400+6 2.653300+0
 1.206300+6 2.020000+0 1.207800+6 1.473300+0 1.209200+6 1.353300+0
 1.211300+6 1.633300+0 1.212000+6 1.800000+0 1.213700+6 2.520000+0
 1.214200+6 3.319700+0 1.214600+6 4.460100+0 1.215300+6 5.133200+0
 1.216400+6 4.220000+0 1.217900+6 3.893300+0 1.218800+6 3.880000+0
 1.222400+6 3.460000+0 1.227800+6 3.020000+0 1.229600+6 3.233300+0
 1.230900+6 3.626900+0 1.231700+6 3.993300+0 1.233900+6 3.120000+0
 1.235200+6 3.340000+0 1.237900+6 2.486700+0 1.239000+6 2.313300+0
 1.239800+6 2.360000+0 1.241100+6 2.320000+0 1.242300+6 2.553500+0
 1.242900+6 2.840000+0 1.243900+6 3.446800+0 1.244700+6 3.060000+0
 1.246000+6 2.833300+0 1.248300+6 3.173300+0 1.248900+6 3.693300+0
 1.249800+6 4.313300+0 1.250000+6 4.076700+0 1.250600+6 3.366700+0
 1.251800+6 2.639900+0 1.252400+6 2.400000+0 1.253900+6 2.113300+0
